Sentiment (actual),Sentiment (predicted),confidence,text
negative,irrelevant,0.39906385191589905,"intersting that Fox News is against revealing the truth <COMMA>  isn't it <QUESTIONMARK> "
negative,irrelevant,0.6559166369588528,"its still depressing"
negative,irrelevant,0.6559166369588528,"my bf is in the armed forces so i find this topic difficult to discuss"
negative,irrelevant,0.4803899024015788,"the more we learn about the bush administration <COMMA>  the more the country is in a bad siutation"
negative,irrelevant,0.6559166369588528,"The Bush Administration authorized torture to get false confessions to support their rational for war"
negative,irrelevant,0.6559166369588528,"honestly i really hare the bush administration"
negative,irrelevant,0.4520894355801731,"they wanted to prove an Al Queda <DASH> Iraq link that  never existed"
negative,irrelevant,0.6559166369588528,"hate the war"
negative,irrelevant,0.4803899024015788,"i just don't think that there's a good reason to keep so much underwraps in this country <COMMA>  it's a democracy <COMMA>  not a dictatorship"
negative,irrelevant,0.6559166369588528,"i don't support the way"
negative,irrelevant,0.6559166369588528,"that sounds like blindly supporting without asking questions"
negative,irrelevant,0.6559166369588528,"war in order for peace but under complete lies"
negative,irrelevant,0.6559166369588528,"falsified information"
negative,irrelevant,0.6559166369588528,"bush was setting up links that didn't exist"
negative,irrelevant,0.6559166369588528,"ohhh no"
negative,irrelevant,0.6379407994861926,"OBAMA <PERIOD>  <PERIOD>  <PERIOD>  BOO haha"
negative,irrelevant,0.6559166369588528,"im a haaattteeerrrr sorry"
negative,irrelevant,0.4803899024015788,"well its too early to tell yet <COMMA>  but i dont think he will succeed to do what the people think"
negative,irrelevant,0.5173665844021487,"well <PERIOD>  <PERIOD>  one thing i question is the fact that he was elected by the majority but votes minority <EXCLAMATIONMARK> "
negative,negative,0.3588014815163136,"propping up AIG <COMMA>  BoA <COMMA>  Fanny <COMMA>  Freddie <COMMA>  etc <PERIOD>  is a bad move <PERIOD>  <PERIOD>  <PERIOD> the infrastructure and green projects are funded on non <DASH> existant funds"
negative,irrelevant,0.4520894355801731,"yeah but the bush administration trtied to keep it underwraps <DASH>  even at the expense of their own CIA agents"
negative,irrelevant,0.4631000915358131,"CIA officer <COMMA>  Valerie Plame Wilson <COMMA>  whose identity was betrayed by senior officials in the George W <PERIOD>  Bush administration <PERIOD> "
negative,irrelevant,0.39906385191589905,"btw <COMMA>  didn't obama promise to bring the troops home immediately <QUESTIONMARK> "
negative,irrelevant,0.4631000915358131,"it got pushed back to 16 months <COMMA>  then 23 months <PERIOD>  <PERIOD>  <PERIOD> he's sending more troops to afghanistan"
negative,irrelevant,0.5326173558979165,"he did promise it tho <EXCLAMATIONMARK> "
negative,irrelevant,0.4803899024015788,"Bush ignored Afghanistant where the real problems are <COMMA>  so now Obama has to handle it"
negative,irrelevant,0.6559166369588528,"he wanted to but the party was really really against it"
negative,irrelevant,0.6640625345903691,"yeah and my bf is being deployed in august <PERIOD>  <PERIOD>  <PERIOD>  just in time for our wedding that was planned for september <EXCLAMATIONMARK>   <COLON>  <OPENPAREN> "
negative,irrelevant,0.6559166369588528,"i don't think that"
negative,irrelevant,0.4803899024015788,"right <COMMA>  but to finish the job not done by the first Bush"
negative,irrelevant,0.4803899024015788,"i don't think he should be tortured <COMMA>  but put to trial and executed"
negative,irrelevant,0.4803899024015788,"george <COMMA>  he should be interrogated first"
negative,irrelevant,0.4520894355801731,"but there might be others out there like him <DASH>  under him"
negative,irrelevant,0.4803899024015788,"interrigation first for sure <COMMA>  no torture at all"
negative,irrelevant,0.4520894355801731,"And Bin Laden is completely different from these low <DASH> level people  <DASH>  some of whom were completely innocent  <DASH>  that got sent to Guantanamo and tortured"
negative,irrelevant,0.6559166369588528,"the ways of torture that were leaked are really ridiculous too"
negative,irrelevant,0.6559166369588528,"congrats to the CIA for their fine bin laden product line"
negative,irrelevant,0.6559166369588528,"they would put people with bug phobias in a box blindfolded with a caterpillar and told it was a scorpion"
negative,irrelevant,0.6559166369588528,"one man had a heart attack in there and died because of it"
negative,irrelevant,0.6559166369588528,"that's just wrong"
negative,irrelevant,0.6559166369588528,"there's a point at which interrogation becomes torture and is just inhumane"
negative,irrelevant,0.6559166369588528,"i hate war"
negative,irrelevant,0.6559166369588528,"no one likes war"
negative,irrelevant,0.6559166369588528,"never ending cycle"
negative,irrelevant,0.4803899024015788,"if we as civilians go out and torture someone <COMMA>  we are thrown in a cell with the key tossed away"
negative,irrelevant,0.6559166369588528,"why is someone in an authority position any different"
negative,irrelevant,0.6559166369588528,"sad"
negative,irrelevant,0.6559166369588528,"the whole point of the torture was to make fake links to the iraq war"
negative,irrelevant,0.6559166369588528,"waterboarding is inhumane"
negative,irrelevant,0.6379407994861926,"why spend so much energy on s <PERIOD> th like that"
negative,irrelevant,0.6559166369588528,"it's just wrong"
negative,irrelevant,0.38829843403296316,"the whole point of suicide bombing is kill as many people as possible <DASH>  does that make it right <QUESTIONMARK>  no"
negative,irrelevant,0.4520894355801731,"no suicide bombing is not right <DASH>   it is not mentally stable"
negative,irrelevant,0.6559166369588528,"suicide bombing is not right"
negative,irrelevant,0.5941230866207965,"where was all this outrage while Bush spent TRILLIONS on invading Iraq <QUESTIONMARK> "
negative,irrelevant,0.6559166369588528,"Ron paul is TOO conservatice"
negative,irrelevant,0.39906385191589905,"george <COMMA>  so why weren't they calling him names over spending trillions <QUESTIONMARK>  Where was the outrage <QUESTIONMARK> "
negative,negative,0.4772815987600236,"And why was Clinton impeached for a B <DASH> J and Bush NOT for war crimes <QUESTIONMARK>  <EXCLAMATIONMARK> "
negative,irrelevant,0.5326173558979165,"He went AGAINST the geneva convention Which we signed <EXCLAMATIONMARK> "
negative,irrelevant,0.5326173558979165,"obama should be prosecuting the torturers <EXCLAMATIONMARK> "
negative,irrelevant,0.4803899024015788,"he's not going to <COMMA>  he's stated publically"
negative,negative,0.3750092306047933,"george <COMMA>  Republicans are against any prosecutions  <DASH>  just watch Fox"
negative,irrelevant,0.5326173558979165,"obama just needs to implement his universal health care with our chinese credit card <EXCLAMATIONMARK> "
negative,irrelevant,0.6559166369588528,"US is definitely seen in a poor light right now"
negative,irrelevant,0.4520894355801731,"it undermines us when it's authorized  <DASH>  pictures are just proof"
negative,irrelevant,0.6559166369588528,"it looks like yes becuase a few of u here tonight are bad mouthing this country and the battle we fight because of this new media coverage"
negative,negative,0.41331558326103846,"nobody likes a torturer <COMMA>  mara <EXCLAMATIONMARK> "
negative,irrelevant,0.5941230866207965,"i did NOT vote for bush so why should i be in complete agreement with his policies <QUESTIONMARK> "
negative,irrelevant,0.6559166369588528,"no one person is the country"
negative,irrelevant,0.6559166369588528,"this is a LARGE nation"
negative,irrelevant,0.6559166369588528,"the war was against the constitution"
negative,irrelevant,0.6559166369588528,"he made the executive branch wayyyy too powerful"
negative,irrelevant,0.6559166369588528,"playing metailca is not TORTURE"
negative,irrelevant,0.6559166369588528,"and no there isn't"
negative,irrelevant,0.6559166369588528,"torture has no place at the hands of real Americans"
negative,irrelevant,0.5941230866207965,"so isn't torture against international law then <QUESTIONMARK> "
negative,irrelevant,0.6559166369588528,"and the bush administration can be tried for breaking those laws"
negative,irrelevant,0.6379407994861926,"they should be tried <PERIOD>  <PERIOD>  <PERIOD> that's not our public policy to torture"
negative,irrelevant,0.6559166369588528,"but it SHOULDN"
negative,irrelevant,0.6559166369588528,"there's a difference between interrogation and torture"
negative,irrelevant,0.6379407994861926,"but it's not going to happen <PERIOD>  <PERIOD>  <PERIOD> obama is not as big a change as you'd expect"
negative,irrelevant,0.4520894355801731,"I completely disagree mara  <DASH>  they are always seperate"
negative,negative,0.3750092306047933,"Bush authorized tortute  <DASH>  that's why it was done  <DASH>  if he didn't authorize it <COMMA>  the interrogators wouldn't have done it"
negative,irrelevant,0.6559166369588528,"obama is implicitly endorsing the last administration by not prosecuting"
negative,irrelevant,0.4520894355801731,"no <DASH>  <DASH>  <DASH>  <DASH> bc we are AGAINST torture"
negative,irrelevant,0.4520894355801731,"i doubt it will ever happen  <DASH>  i'd like to start with Bybee"
negative,irrelevant,0.6559166369588528,"he is not"
negative,irrelevant,0.8101884805471982,"not a problem with me  <OPENPAREN> him having a heart attack <CLOSEPAREN> "
negative,irrelevant,0.6559166369588528,"he wasn't just afraid of bugs mara"
negative,irrelevant,0.6559166369588528,"he had a phobia"
negative,irrelevant,0.6559166369588528,"that's not just fear"
negative,irrelevant,0.4520894355801731,"the torture is illegal <DASH>  period"
negative,irrelevant,0.6559166369588528,"i love cowboys"
negative,irrelevant,0.4631000915358131,"well <COMMA>  i only really saw one that didn't really seem to have much to offer on rosie mann <PERIOD>  i didn't really see anything too impressive about her <PERIOD> "
negative,irrelevant,0.6379407994861926,"yeah <PERIOD> "
negative,irrelevant,0.6379407994861926,"yeah <PERIOD> "
negative,irrelevant,0.6379407994861926,"not the job itself <PERIOD> "
negative,irrelevant,0.6379407994861926,"she also really doesn't have any work experience that's like directly related <PERIOD> "
negative,irrelevant,0.4631000915358131,"and then she was a writer for her yearbook <COMMA>  but i don't know if that really qualifies her to write <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"a <COMMA>  press releases <PERIOD> "
negative,irrelevant,0.6379407994861926,"but that's still like generally saying that she posted updated content <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> it could just be that she like just plugs in like whatever people give her <PERIOD> "
negative,irrelevant,0.4631000915358131,"considering that she has no experience and that the only skill that she's mentioning isn't like a high level skill <COMMA>  it's not very hard to keep a web site updated <PERIOD>  especially with the software programs they have now <PERIOD>  i think at least her compared to mark <COMMA>  i would say that she's not a strong candidate <PERIOD>  umm <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD>  that she has no experience that's directly related to it really hurts her <PERIOD> "
negative,negative,0.4466897051317554,"to me <COMMA>  the biggest weakness in mark is he <DASH>  <DASH> he was a psychology major <COMMA>  which is a nontechical degree <PERIOD>  so <COMMA>  umm <COMMA>  he has people skills <COMMA>  but that psych <DASH>  <DASH> umm <COMMA>  he could very well have no computer skills at all besides <COMMA>  umm <COMMA>   <QUESTIONMARK>  <QUESTIONMARK>  <QUESTIONMARK>  <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"but <COMMA>  of course <COMMA>  he didn't list a gpa <COMMA>  which would imply it probably wasn't very high <PERIOD> "
negative,negative,0.3588014815163136,"it <DASH>  <DASH> it implies that <COMMA>  but we would be <DASH>  <DASH> we would be guessing there <PERIOD>  we would be speculating for sure <PERIOD>  just like where she doesn't <DASH>  <DASH> her web site <COMMA>  a <COMMA>  it's a pretty <COMMA>  i feel like a reasonable conclusion that to think that <COMMA>  since she doesn't <DASH>  <DASH> wasn't real specific <PERIOD>  we're <DASH>  <DASH> we're talking about her web skills <COMMA>  if they're pretty minimal <PERIOD>  a <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"but <COMMA>  of course <COMMA>  anyone can just say anything there <PERIOD>  i mean <COMMA>  a lot of people just say whatever sounds good on those things <PERIOD>  i mean <COMMA>  he doesn't really say what that means <PERIOD>  he could just be a good writer and know what people wanna hear <PERIOD> "
negative,negative,0.3588014815163136,"and sally only has html which prob <DASH>  <DASH> if she only lists that <COMMA>  that means she probably is not that sophis <DASH>  <DASH> sophisticated and <COMMA>  umm <COMMA>  that really isn't that hard to pick up html <PERIOD> "
negative,irrelevant,0.4631000915358131,"computer skills they asked for <PERIOD>  whereas like <COMMA>  sorry <COMMA>  mark doesn't list <COMMA>  a <COMMA>  power point <PERIOD>  i mean <COMMA>  which isn't really hard <COMMA>  but <COMMA>  i mean i think if they're asking for it <COMMA>  you should at least tell 'em that you know how to do it <PERIOD> "
negative,irrelevant,0.6379407994861926,"it looks like he doesn't <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131," <PERIOD>  <PERIOD>  <PERIOD> have maybe a lot of like professional experience <COMMA>  but what he did do <COMMA>  he like was very involved with <PERIOD> "
negative,irrelevant,0.4631000915358131,"and i don't know if i necessarily like his work experience compared to mark <COMMA>  because mark was managing people <PERIOD>  whereas <COMMA>  jacob's a waiter slash host <PERIOD> "
negative,irrelevant,0.5757340188632628," <PERIOD>  <PERIOD>  <PERIOD> is he gonna have typos on the press releases <QUESTIONMARK> "
negative,irrelevant,0.6379407994861926,"that would be a negative <PERIOD> "
negative,negative,0.4466897051317554,"that's does <DASH>  <DASH> it's not even grammatical <COMMA>  i don't think <PERIOD>  train and manage staff <COMMA>  right <QUESTIONMARK> "
negative,negative,0.3588014815163136,"it depends on how <DASH>  <DASH> how much this job will involve like <COMMA>  umm <COMMA>  working with <COMMA>  a <COMMA>  people for sure <PERIOD>  and some of it is like behind the scenes though action <PERIOD>  not all of it is <COMMA>  a <COMMA>  like a lot of it is a the press releases <COMMA>  the writing <COMMA>  the <COMMA>  a <COMMA>  internet and that type of <PERIOD>  <PERIOD>  <PERIOD> "
negative,negative,0.3588014815163136,"he's writing and he's got typo on his resume <PERIOD>  i mean <COMMA>  how <DASH>  <DASH> what's <PERIOD> "
negative,irrelevant,0.6379407994861926,"i think he'd be a really strong candidate for this particular job <PERIOD> "
negative,irrelevant,0.4631000915358131,"but <COMMA>  for example <COMMA>  i mean he raised four hundred dollars <COMMA>  which really isn't that much <PERIOD>  so you don't really know how good he was at that <PERIOD>  just that he attempted it <PERIOD> "
negative,irrelevant,0.4631000915358131,"although <COMMA>  that did effect his schoolwork <COMMA>  because he has one of the lower gpas <PERIOD>  he has a 3 <PERIOD> 3 versus 3 <PERIOD> 6 <COMMA>  3 <PERIOD> 8 <COMMA>  which isn't <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"well <COMMA>  that's his end major gpa <COMMA>  but <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926,"i do think education's <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131," <PERIOD>  <PERIOD>  <PERIOD> important though <COMMA>  because he's not gonna learn like <COMMA>  umpf <COMMA>  he's not gonna learn to just fix his typos if he's like got <PERIOD> "
negative,irrelevant,0.4631000915358131,"yeah <COMMA>  but i mean <COMMA>  your resume's really important too <PERIOD>  that's how you get your job <PERIOD> "
negative,irrelevant,0.6379407994861926,"it wouldn't <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> it's glaring at me <PERIOD> "
negative,irrelevant,0.4631000915358131," <PERIOD>  <PERIOD>  <PERIOD> be a huge deal <COMMA>  but considering that creating press releases is going to be a large part of his duties <COMMA>  umm <COMMA>  i would argue that you're more careful on your resume and your cover letter than you would be just doing the 99th of 100 tasks that you've been doing for the same company <PERIOD> "
negative,irrelevant,0.6379407994861926,"i think you'd be more careful when you really have something to lose if you don't do well compared to when you're comfortable and in your job and in the grind <PERIOD> "
negative,irrelevant,0.6379407994861926,"i thought she was okay <PERIOD> "
negative,irrelevant,0.6379407994861926,"and it's very finance and accounting related too <PERIOD> "
negative,irrelevant,0.4631000915358131,"a <COMMA>  it's not really marketing <COMMA>  ummm <PERIOD> "
negative,negative,0.3588014815163136,"other than that <COMMA>  i don't see too many people <DASH>  <DASH> other people skills <PERIOD> "
negative,irrelevant,0.6379407994861926,"but she doesn't really seem to have the creative side at all <PERIOD> "
negative,irrelevant,0.6379407994861926,"yeah <PERIOD>  i was just gonna say that <PERIOD> "
negative,negative,0.4466897051317554,"or like what things they did in their common rooms or something <PERIOD>  so ra <COMMA>  what <DASH>  <DASH> to what depth <QUESTIONMARK> "
negative,negative,0.3588014815163136,"and even that <DASH>  <DASH> that could you could say that that's just like sales <COMMA>  which isn't really something that <DASH>  <DASH> i don't know <PERIOD> "
negative,irrelevant,0.5757340188632628,"yeah <PERIOD>  take her out <PERIOD>  <QUESTIONMARK> ��"
negative,irrelevant,0.6379407994861926,"but his work experience is only in the summers <PERIOD> "
negative,irrelevant,0.4631000915358131,"yeah <PERIOD>  i don't know <COMMA>  i don't think the wait staff is really on his side <COMMA>  though <PERIOD> "
negative,negative,0.3588014815163136,"well <COMMA>  he doesn't have the management experience that mark has <PERIOD>  he doesn't have <DASH>  <DASH> and in terms of management <COMMA>  i mean like managing <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> people <PERIOD> "
negative,negative,0.3588014815163136,"i mean <COMMA>  he's got the management training <PERIOD>  but that's really i mean <COMMA>  he's got manangement training by organizing a talent show <PERIOD>  i don't know if that's really <DASH>  <DASH> that's a plus for the special events <COMMA>  but not <DASH>  <DASH> he doesn't <PERIOD>  <PERIOD> "
negative,irrelevant,0.8903622983037017,"just mark that doesn't  <OPENPAREN>  <QUESTIONMARK>  <QUESTIONMARK>  <QUESTIONMARK>  <CLOSEPAREN>  it <PERIOD> "
negative,irrelevant,0.4631000915358131,"well <COMMA>  mark was only an ra during the year <COMMA>  i mean <PERIOD> "
negative,irrelevant,0.4631000915358131,"yeah <COMMA>  but it like works around your school schedule <COMMA>  'cause it's through the school <PERIOD> "
negative,irrelevant,0.6379407994861926,"kind of less formal level <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"that's a strange <COMMA>  umm <COMMA>  typo <PERIOD>  it makes me wonder <COMMA>  was he officially a mananger ever or did he jump in one night when the manager was sick <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> and vomiting in the bathroom <PERIOD> "
negative,irrelevant,0.4631000915358131,"that's something he still could have listed under actual work experience <COMMA>  though <PERIOD>  umm <COMMA>  whether you see that as being deceptive <COMMA>  or whether it's just not persuasive writing <COMMA>  or not organized writing <PERIOD>  the way he put that together was a very poor choice considering how small his work experience is <PERIOD> "
negative,negative,0.3588014815163136,"sometell <DASH>  <DASH> somehow i got <COMMA>  i don't know if this really applies or not <PERIOD>  but i got a feeling that jacob's a guy who likes to party a lot <COMMA>  go out and drink and stuff <COMMA>  well <COMMA>  not so much with mark <PERIOD>  some <COMMA>  just <DASH>  <DASH> yeah <PERIOD> "
negative,negative,0.3588014815163136,"no <COMMA>  i got that feeling too <PERIOD>  he's <DASH>  <DASH> "
negative,irrelevant,0.4311085486078282,"we can't call them <PERIOD>  i <DASH>  <DASH> a <DASH>  <DASH> i <DASH>  <DASH> a really <DASH>  <DASH> i think jacob would be an o <DASH>  <DASH> a better candidate if mark wasn't sitting right next to 'em <PERIOD>  i don't know <PERIOD> "
negative,negative,0.3588014815163136,"and he probably should have said like something like my goal is to lead or something <PERIOD>  just go to lead and train management staff <COMMA>  i don't <DASH>  <DASH> just doesn't sound grammatical <PERIOD> "
negative,negative,0.3588014815163136,"yeah <PERIOD>  well <COMMA>  i mean <COMMA>  as a bullet point it's not terrible <COMMA>  but i think he should have used maybe just <DASH>  <DASH> just at least reread it or read it aloud to himself one <DASH>  <DASH> once more before submitting it <PERIOD>  goal to lead and train and management staff <PERIOD> "
negative,irrelevant,0.7507881259182316,"right <PERIOD>  'cause it says some of the responsibilities are write interesting and effective press releases and prepare information for ads and <FORWARDSLASH> or media kits <PERIOD> "
negative,negative,0.3588014815163136,"yeah <PERIOD>  well <COMMA>  on that side of it <COMMA>  i mean <COMMA>  he's got <DASH>  <DASH> we're gonna be super nitpicky <COMMA>  under his skills like the third hi <DASH>  <DASH> like line he's got everything tabbed over in the lines before <COMMA>  the second part of it is not in line <PERIOD>  you know <COMMA>  it just looks a little messy to me <PERIOD>  and if you're gonna be creating a press releases <COMMA>  then i think you might want it to look a little neater <PERIOD> "
negative,irrelevant,0.4631000915358131,"well <COMMA>  personally <COMMA>  i think both resumes are hideous looking <PERIOD>  but i think jacob's is worse <PERIOD>  jacob's to me looks like an email <PERIOD> "
negative,irrelevant,0.4311085486078282,"yeah <PERIOD>  it's <DASH>  <DASH> it's a little bit busy i think for sure <PERIOD> "
negative,irrelevant,0.6379407994861926,"and he had the room to like space it out more <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> and make it look better <PERIOD> "
negative,negative,0.3588014815163136,"but i think mark's was also a lot simpler <PERIOD>  i mean <COMMA>  it <DASH>  <DASH> it didn't show that he <COMMA>  umm <COMMA>  really knew how to use all the word processing software very much <COMMA>  but <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.6559166369588528,"th the natives"
negative,irrelevant,0.4631000915358131," <PERIOD>  <PERIOD>  <PERIOD> only part of it was conversation <COMMA>  the rest of it was <COMMA>  a <COMMA>  sign language he made up on the spot <PERIOD> "
negative,irrelevant,0.6379407994861926," <PERIOD>  <PERIOD>  <PERIOD> almost offensive in a way <PERIOD> "
negative,negative,0.3588014815163136,"he's <DASH>  <DASH> he's <COMMA>  a <COMMA>  not as concerned about <COMMA>  a <COMMA>  appearance <COMMA>  which <COMMA>  umm <COMMA>  which could be sort of <COMMA>  a <COMMA>  difficult for this job <COMMA>  but <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.4631000915358131,"yeah <PERIOD>  jacob is saying that he has like created these brochures and this presentation <COMMA>  but like he can't put together a resume <PERIOD>  so <PERIOD> "
negative,irrelevant,0.4631000915358131,"he hasn't thrown all the parties <COMMA>  which is one thing that we do want for this job <PERIOD>  he's supposed to manage special events and parties <PERIOD> "
negative,irrelevant,0.4631000915358131,"that is part of it <COMMA>  but at the same time <COMMA>  we don't feel like he's just going to totally drop the ball like jacob might <PERIOD> "
negative,irrelevant,0.4631000915358131,"yeah <PERIOD>  we don't even know the level of the computer skills that <COMMA>  a <COMMA>  jacob has <PERIOD> "
negative,irrelevant,0.6559166369588528,"not sure about roberth though"
negative,irrelevant,0.6559166369588528,"I don't like how he started saying how the job could help HIM"
negative,irrelevant,0.6559166369588528,"Richard at first glance seemed the worst qualified i thought"
negative,irrelevant,0.4520894355801731,"Richard and Mark seemed more business <DASH> like"
negative,irrelevant,0.6559166369588528,"Carla didn't mention her GPA but I don't think teens really care about her GPA"
negative,irrelevant,0.6559166369588528,"Yea and others resumes really didn't have much in them that are needed to do such a job like this"
negative,irrelevant,0.6379407994861926,"Richard wants to work in a corporate setting  <PERIOD>  <PERIOD>  <PERIOD>  sounds like <PERIOD>  And Mark's experience is more to do with fundraising <PERIOD>  Neither have skills with kids listed <PERIOD> "
negative,irrelevant,0.6559166369588528,"carla could have a terrible personality"
negative,irrelevant,0.6559166369588528,"i think robert's experience is more of a"
negative,irrelevant,0.4803899024015788,"They could write whatever they want <COMMA>  but they could be really awkward in person"
negative,irrelevant,0.6559166369588528,"i wish she elaborated as well"
negative,irrelevant,0.6559166369588528,"yea but it does not say what age group emily was involved with"
negative,irrelevant,0.6559166369588528,"there's not much description in her resume"
negative,irrelevant,0.6559166369588528,"I think it's impossible to make the correct decision simply based on a resume"
negative,irrelevant,0.6559166369588528,"besides her marketing experience"
